,Unnamed: 0,GENRE,authorKorean,authorEnglish,workTitle,translator,sourceTitle,publisher,yearCreated,authorEnglish2
921,921,Fiction,이호철,Yi Hoch'ŏl,Far From Home, ,Modern Korean Fiction: An Anthology,Columbia University Press,2005.0,Yi Hoch'ol/Yi Hoch'ŏl
922,922,Fiction,이호철,Yi Hochŏl,Midnight,Peter H. Lee,Flowers Of Fire: Twentieth-Century Korean Stories,The University Press of Hawaii,1974.0,Yi Hochol/Yi Hochŏl
924,924,Fiction,이호철,Yi Hoch'ǒl,The Sultriness Of A Cold Evening,Kim Chong-Un,Postwar Korean Short Stories,Seoul National University Press & The Center for Korean Studies at the University of Hawaii,1983.0,Yi Hoch'ol/Yi Hoch'ǒl
925,925,Fiction,이호철,Yi Ho-chol,The Sultriness Of A Cold Evening,Kim Chong-Un,A Respite And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers, Pace International Research",1983.0,Yi Ho chol/Yi Ho-chol
926,926,Fiction,이호철,Yi Ho-chol,Torn Flesh,Mun Sang-Duk,A Respite And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers, Pace International Research",1983.0,Yi Ho chol/Yi Ho-chol
927,927,Fiction,이호철,Yi Ho-churl,Wearing Thin,Chong Jong-Wha,Meetings And Farewells: Modern Korean Stories,University of Queensland Press,1980.0,Yi Ho churl/Yi Ho-churl
936,936,Fiction,이효석,"Lee, Hyo-sok",At The Time When The Buckwheat Blooms,Hong Myoung-Hee,Korean Short Stories,Il Ji Sa,1975.0,"Lee, Hyo sok/Lee, Hyo-sok"
938,938,Fiction,이효석,Yi Hyo-sŏk,"City And The Specter (Tosi Wa Yuryŏng, 1928)",Young-Ji Kang,Rat Fire: Korean Stories From The Japanese Empire,Cornell East Asia Series,2013.0,Yi Hyo sok/Yi Hyo-sok/Yi Hyo-sŏk
939,939,Fiction,이효석,Yi Hyoseok,In The Mountains,Bruce Fulton,Waxen Wings: The Acta Koreana Anthology Of Short Fiction From Korea,koryo,2011.0,Yi Hyoseok
941,941,Fiction,이효석,Yi Hyosŏk,The Buckwheat Season,Peter H. Lee,Flowers Of Fire: Twentieth-Century Korean Stories,The University Press of Hawaii,1974.0,Yi Hyosok/Yi Hyosŏk
942,942,Fiction,이효석,Yi Hyo-suk,The Buckwheat Season,Chong Jong-Wha,Meetings And Farewells: Modern Korean Stories,University of Queensland Press,1980.0,Yi Hyo suk/Yi Hyo-suk
943,943,Fiction,이효석,Yi Hyo-suk,The Buckwheat Season,Shin Hyun-Song,Modern Korean Literature: An Anthology 1908-1965,Kegan Paul International,1995.0,Yi Hyo suk/Yi Hyo-suk
944,944,Fiction,이효석,Yi Hyo-sŏk,The Buckwheat Season,Choe Hae-Chun,Modern Korean Short Stories And Plays,"Korean Centre, International P.E.N.",1970.0,Yi Hyo sok/Yi Hyo-sok/Yi Hyo-sŏk
945,945,Fiction,이효석,Yi Hyo-sok,The Buckwheat Season,Choe Hae-Chun,The Unenlightened And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers/Pace International Research, Inc.",1983.0,Yi Hyo sok/Yi Hyo-sok
946,946,Fiction,이효석,Yi Hyo-suk,The Buckwheat Season,Shin Hyun Song,Modern Short Stories From Korea,Heinemann Educational Books,1980.0,Yi Hyo suk/Yi Hyo-suk
947,947,Fiction,이효석,Yi Hyo-sŏk,When The Buckwheat Blooms,"Kim Chong-Un, Bruce Fulton",A Ready - Made Life,University of Hawaii Press,1998.0,Yi Hyo sok/Yi Hyo-sok/Yi Hyo-sŏk
949,949,Fiction,이효석,Yi Hyosŏk,When The Buckwheat Blooms, ,Modern Korean Fiction: An Anthology,Columbia University Press,2005.0,Yi Hyosok/Yi Hyosŏk
950,950,Fiction,임옥인,Im Og-in,Chronicle Of A Third Wife (1940),Yung-Hee Kim,Romantic Tales From Old Korea,Cornell East Asia Series,2017.0,Im Og in/Im Og-in
951,951,Fiction,임옥인,Im Ok-in,The New Life,Sol Sun-Bong,Hospital Room 205 And Other Korean Short Stories,Si-sa-yong-o-sa,1983.0,Im Ok in/Im Ok-in
956,956,Fiction,임철우,Im Ch'oru,A Shared Journey,"Bruce Fulton, Ju-Chan Fulton",Land Of Exile: Contemporary Korean Fiction,M.E. Sharpe,1993.0,Im Ch'oru
957,957,Fiction,임철우,Im Chol-woo,My Father's Land,Agnita Tennant,The Star And Other Korean Short Stories,Kegan Paul International,1996.0,Im Chol woo/Im Chol-woo
959,959,Fiction,임태운,Lim Taewoon,Storm Between My Teeth,Jihyun Park,Readymade Bodhisattva: : The Kaya Anthology Of South Korean Science Fiction,Kaya Press,2019.0,Lim Taewoon
966,966,Fiction,장용학,Chang Yonghak,Poems Of John The Baptist,Kim Chong-Un,Postwar Korean Short Stories,Seoul National University Press & The Center for Korean Studies at the University of Hawaii,1983.0,Chang Yonghak
967,967,Fiction,장용학,Chang Yong-hak,Poems Of John The Baptist,Kim Chong-Un,A Respite And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers, Pace International Research",1983.0,Chang Yong hak/Chang Yong-hak
968,968,Fiction,장용학,Chang Yong-hak,The Poetry Of John,Kevin O'Rourke,A Washed-Out Dream,Larchwood Publications Ltd.,1980.0,Chang Yong hak/Chang Yong-hak
969,969,Fiction,장용학,Chang Yong-hak,The Poetry Of John,Kevin O'Rourke,Ten Korean Short Stories,Yonsei University Press,1981.0,Chang Yong hak/Chang Yong-hak
981,981,Fiction,전광용,Chon Kwang-yong,Driver's Assistant,Sol Sun-Bong,A Respite And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers, Pace International Research",1983.0,Chon Kwang yong/Chon Kwang-yong
982,982,Fiction,전광용,Chŏn Kwangyong,Kapitan Lee,Peter H. Lee,Flowers Of Fire: Twentieth-Century Korean Stories,The University Press of Hawaii,1974.0,Chon Kwangyong/Chŏn Kwangyong
983,983,Fiction,전광용,Chon Kwang-yong,Kapitan Lee,Marshall R. Pihl,A Respite And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers, Pace International Research",1983.0,Chon Kwang yong/Chon Kwang-yong
984,984,Fiction,전광용,Chon Kwangyong,Kapitan Ri,Marshall R. Phil,Land Of Exile: Contemporary Korean Fiction,M.E. Sharpe,1993.0,Chon Kwangyong
985,985,Fiction,전광용,Chǒn Kwangyong,The Bandmaster,Kim Chong-Un,Postwar Korean Short Stories,Seoul National University Press & The Center for Korean Studies at the University of Hawaii,1983.0,Chon Kwangyong/Chǒn Kwangyong
986,986,Fiction,전광용,Chŏn Kwang-yong,The Constant Doctor,Chang Su-Yong,Modern Korean Short Stories And Plays,"Korean Centre, International P.E.N.",1970.0,Chon Kwang yong/Chon Kwang-yong/Chŏn Kwang-yong
988,988,Fiction,전상국,Chon Sang-guk,Wings That Will Carry Us Both,Sol Sun-Bong,"Early Spring, Mid-Summer: And Other Korean Short Stories","Pace International Research, Inc./Si-sa-yong-o-sa publishers",1983.0,Chon Sang guk/Chon Sang-guk
991,991,Fiction,전성태,Jeon Sung-tae,Border Crossing,Dahee Kim.,Reading Korea: 12 Contemporary Stories,ANVIL Publishing,2008.0,Jeon Sung tae/Jeon Sung-tae
994,994,Fiction,전세봉,Chon Se Bong,Ogi, ,Korean Short Stories: A Collection From North Korea,Fredonia Books,2003.0,Chon Se Bong
999,999,Fiction,정비석,Chung Bi-suk,A Ceremony Of Apostasy,Suh Ji-Moon,The Rainy Spell And Other Korean Stories,Onyx Press,1983.0,Chung Bi suk/Chung Bi-suk
1000,1000,Fiction,정비석,Chung Bi-suk,A Ceremony Of Apostasy,Suh Ji-Moon,The Rainy Spell And Other Korean Stories,M.E. Sharpe,1998.0,Chung Bi suk/Chung Bi-suk
1002,1002,Fiction,정소연,Jeong Soyeon,Cosmic Go,Jihyun Park,Readymade Bodhisattva: : The Kaya Anthology Of South Korean Science Fiction,Kaya Press,2019.0,Jeong Soyeon
1005,1005,Fiction,정연희,Chung Yean-hee,Balloon,Hyunjae Yee Sallee,The Snowy Road,Hollym,2005.0,Chung Yean hee/Chung Yean-hee
1006,1006,Fiction,정연희,Chung Yean-hee,Balloon,Hyun-Jae Yee Sallee,The Snowy Road And Other Stories,White Pine Press*,2012.0,Chung Yean hee/Chung Yean-hee
1007,1007,Fiction,정연희,Chung Yean-hee,Balloon,Hyun-Jae Yee Sallee,The Snowy Road And Other Stories,White Pine Press,1993.0,Chung Yean hee/Chung Yean-hee
1008,1008,Fiction,정연희,Chung Yean-hee,Baloon,Hyun-Jae Yee Sallee,One Human Family And Other Stories,White Pine Press,2008.0,Chung Yean hee/Chung Yean-hee
1009,1009,Fiction,정연희,Chung Yean-hee,Into The Desert,Hyun-Jae Yee Sallee,One Human Family And Other Stories,White Pine Press,2008.0,Chung Yean hee/Chung Yean-hee
1010,1010,Fiction,정연희,Chung Yean-hee,Night Of The Owl,Hyun-Jae Yee Sallee,One Human Family And Other Stories,White Pine Press,2008.0,Chung Yean hee/Chung Yean-hee
1011,1011,Fiction,정연희,Chung Yean-hee,One Human Family,Hyun-Jae Yee Sallee,One Human Family And Other Stories,White Pine Press,2008.0,Chung Yean hee/Chung Yean-hee
1012,1012,Fiction,정연희,Chung Yean-hee,The Last Bus,Hyun-Jae Yee Sallee,One Human Family And Other Stories,White Pine Press,2008.0,Chung Yean hee/Chung Yean-hee
1029,1029,Fiction,정을병,Chung Eul-byung,Against The Odds,Kevin O'Rourke,Anthology Of Korean Literary,Dong-Suh Munhaksa,1988.0,Chung Eul byung/Chung Eul-byung
1032,1032,Fiction,정인영,Chŏng Inyŏng,Illusions Of Nothingness,Mark J. Belson,Flowers Of Fire: Twentieth-Century Korean Stories,The University Press of Hawaii,1974.0,Chong Inyong/Chŏng Inyŏng
1052,1052,Fiction,조명희,Cho Myŏng-hŭi,"Naktong River (Naktonggang, 1927)",Ross King,Rat Fire: Korean Stories From The Japanese Empire,Cornell East Asia Series,2013.0,Cho Myong hui/Cho Myong-hui/Cho Myŏng-hŭi
1053,1053,Fiction,조선작,Cho SunJak,An Exemplary Tale,"Kim Chan-Young, David R. Carter",The Preview And Other Stories,Asian Humanities Press,2003.0,Cho SunJak
1054,1054,Fiction,조선작,Cho SunJak,Looking For Father,"Kim Chan-Young, David R. Carter",The Preview And Other Stories,Asian Humanities Press,2003.0,Cho SunJak
1055,1055,Fiction,조선작,Cho SunJak,Rats Are Delicious,"Kim Chan-Young, David R. Carter",The Preview And Other Stories,Asian Humanities Press,2003.0,Cho SunJak
1056,1056,Fiction,조선작,Cho SunJak,The Art Competition,"Kim Chan-Young, David R. Carter",The Preview And Other Stories,Asian Humanities Press,2003.0,Cho SunJak
1057,1057,Fiction,조선작,Cho SunJak,The High-Tension Wires,"Kim Chan-Young, David R. Carter",The Preview And Other Stories,Asian Humanities Press,2003.0,Cho SunJak
1058,1058,Fiction,조선작,Cho SunJak,The Preview,"Kim Chan-Young, David R. Carter",The Preview And Other Stories,Asian Humanities Press,2003.0,Cho SunJak
1059,1059,Fiction,조선작,Cho SunJak,The Tomb Of The Patriots,"Kim Chan-Young, David R. Carter",The Preview And Other Stories,Asian Humanities Press,2003.0,Cho SunJak
1060,1060,Fiction,조선작,Cho Sunjak,The Wall,Chong Jong-Wha,Meetings And Farewells: Modern Korean Stories,University of Queensland Press,1980.0,Cho Sunjak
1061,1061,Fiction,조선작,Cho SunJak,The Wall,"Kim Chan-Young, David R. Carter",The Preview And Other Stories,Asian Humanities Press,2003.0,Cho SunJak
1062,1062,Fiction,조선작,Cho SunJak,What Eun-Ha Said,"Kim Chan-Young, David R. Carter",The Preview And Other Stories,Asian Humanities Press,2003.0,Cho SunJak
1063,1063,Fiction,조선작,Cho SunJak,Young-Ja's Heyday,"Kim Chan-Young, David R. Carter",The Preview And Other Stories,Asian Humanities Press,2003.0,Cho SunJak
1069,1069,Fiction,조세희,Cho Se-hŭi,A Little Ball Launched By A Dwarf,"Bruce Fulton, Ju-Chan Fulton",The Dwarf,University of Hawaii Press,2006.0,Cho Se hui/Cho Se-hui/Cho Se-hŭi
1070,1070,Fiction,조세희,Cho Se-hŭi,City Of Machines,"Bruce Fulton, Ju-Chan Fulton",The Dwarf,University of Hawaii Press,2006.0,Cho Se hui/Cho Se-hui/Cho Se-hŭi
1071,1071,Fiction,조세희,Cho Se-hŭi,Epilogue,"Bruce Fulton, Ju-Chan Fulton",The Dwarf,University of Hawaii Press,2006.0,Cho Se hui/Cho Se-hui/Cho Se-hŭi
1073,1073,Fiction,조세희,Cho Sehŭi,Knifeblade, ,Modern Korean Fiction: An Anthology,Columbia University Press,2005.0,Cho Sehui/Cho Sehŭi
1074,1074,Fiction,조세희,Cho Se-hŭi,Knifeblade,"Bruce Fulton, Ju-Chan Fulton",The Dwarf,University of Hawaii Press,2006.0,Cho Se hui/Cho Se-hui/Cho Se-hŭi
1075,1075,Fiction,조세희,Cho Se-hŭi,On The Footbridge,"Bruce Fulton, Ju-Chan Fulton",The Dwarf,University of Hawaii Press,2006.0,Cho Se hui/Cho Se-hui/Cho Se-hŭi
1076,1076,Fiction,조세희,Cho Se-hŭi,Orbital Rotation,"Bruce Fulton, Ju-Chan Fulton",The Dwarf,University of Hawaii Press,2006.0,Cho Se hui/Cho Se-hui/Cho Se-hŭi
1077,1077,Fiction,조세희,Cho Se-hŭi,Space Travel,"Bruce Fulton, Ju-Chan Fulton",The Dwarf,University of Hawaii Press,2006.0,Cho Se hui/Cho Se-hui/Cho Se-hŭi
1078,1078,Fiction,조세희,Cho Se-hui,The Bony-Fish That Came Into My Net,Mchale Brendan,The Road To Sampo And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Cho Se hui/Cho Se-hui
1079,1079,Fiction,조세희,Cho Se-hŭi,The Cost Of Living For A Family Of Ungang Laborers,"Bruce Fulton, Ju-Chan Fulton",The Dwarf,University of Hawaii Press,2006.0,Cho Se hui/Cho Se-hui/Cho Se-hŭi
1081,1081,Fiction,조세희,Cho Se-hŭi,The Fault Lies With God As Well,"Bruce Fulton, Ju-Chan Fulton",The Dwarf,University of Hawaii Press,2006.0,Cho Se hui/Cho Se-hui/Cho Se-hŭi
1082,1082,Fiction,조세희,Cho Se-hŭi,The Klein Bottle,"Bruce Fulton, Ju-Chan Fulton",The Dwarf,University of Hawaii Press,2006.0,Cho Se hui/Cho Se-hui/Cho Se-hŭi
1084,1084,Fiction,조세희,Cho Se-hŭi,The Mobius Strip,"Bruce Fulton, Ju-Chan Fulton",The Dwarf,University of Hawaii Press,2006.0,Cho Se hui/Cho Se-hui/Cho Se-hŭi
1085,1085,Fiction,조세희,Cho Se-hŭi,The Spinyfish Entering My Net,"Bruce Fulton, Ju-Chan Fulton",The Dwarf,University of Hawaii Press,2006.0,Cho Se hui/Cho Se-hui/Cho Se-hŭi
1094,1094,Fiction,조정래,Cho Jung-rae,"Echo, Echo",Hyunjae Yee Sallee,The Snowy Road,Hollym,2005.0,Cho Jung rae/Cho Jung-rae
1095,1095,Fiction,조정래,Cho Jung-rae,"Echo, Echo",Hyun-Jae Yee Sallee,The Snowy Road And Other Stories,White Pine Press,1993.0,Cho Jung rae/Cho Jung-rae
1096,1096,Fiction,조정래,Cho Jung-rae,"Echo, Echo",Hyun-Jae Yee Sallee,The Snowy Road And Other Stories,White Pine Press*,2012.0,Cho Jung rae/Cho Jung-rae
1097,1097,Fiction,조정래,Cho Chongrae,Land Of Exile,Marshall R. Phil,Land Of Exile: Contemporary Korean Fiction,M.E. Sharpe,1993.0,Cho Chongrae
1098,1098,Fiction,조정래,Cho Jong-rae,Land Of The Banished,Cheon Kyung-Ja,Anthology Of Korean Literary,Dong-Suh Munhaksa,1988.0,Cho Jong rae/Cho Jong-rae
1101,1101,Fiction,조해일,Cho Hae-il,Iron Masks,Mchale Brendan,The Road To Sampo And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Cho Hae il/Cho Hae-il
1106,1106,Fiction,주요섭,Chu Yo sŏp,Mama And The Boarder,"Kim Chong-Un, Bruce Fulton",A Ready - Made Life,University of Hawaii Press,1998.0,Chu Yo sop/Chu Yo sŏp
1108,1108,Fiction,주요섭,Chu Yo-sup,My Mother And The Boarder,Chu Yo-Sup,Modern Korean Short Stories And Plays,"Korean Centre, International P.E.N.",1970.0,Chu Yo sup/Chu Yo-sup
1110,1110,Fiction,차범석,Chʼa Pŏm-sŏk,Barren Land,Song Yo-In,Modern Korean Short Stories And Plays,"Korean Centre, International P.E.N.",1970.0,Ch'a Pom sok/Ch'a Pom-sok/Chʼa Pŏm-sŏk
1111,1111,Fiction,차현숙,Ch'a Hyŏn-suk,"Dreams Of Butterflies, 1995 (1995)",Yung-Hee Kim,Romantic Tales From Old Korea,Cornell East Asia Series,2017.0,Ch'a Hyon suk/Ch'a Hyon-suk/Ch'a Hyŏn-suk
1121,1121,Fiction,채만식,Ch'ae Manshik,"A Man Called HŭNgbo (Hŭngbo-Sshi, 1939)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1122,1122,Fiction,채만식,Ch'ae Man-shik,A Ready-Made Life,"Kim Chong-Un, Bruce Fulton",A Ready - Made Life,University of Hawaii Press,1998.0,Ch'ae Man shik/Ch'ae Man-shik
1123,1123,Fiction,채만식,Ch'ae Manshik,"A Three-Way Conversation On Kungmin Literature (Kungmin Munhak ŬI Kongjak Chŏngdamhoe, 1941)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1124,1124,Fiction,채만식,Ch'ae Manshik,"A Writing Worm's Life (Munch'Ung Iran Chonjae, 1935)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1125,1125,Fiction,채만식,Ch'ae Manshik,"Angel For A Day (Sŏllyang Hagoshiptŏn Nal, 1960)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1126,1126,Fiction,채만식,Ch'ae Manshik,"Blind Man Shim: A Play In Three Acts (Shim Pongsa, 1947)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1127,1127,Fiction,채만식,Ch'ae Manshik,"Challenges Facing Today's Writers (Hyŏndae Chakka Ch'angjak Koshim Haptamhoe, 1937)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1129,1129,Fiction,채만식,Ch'ae Manshik,Constable Maeng,Bruce Fulton,Waxen Wings: The Acta Koreana Anthology Of Short Fiction From Korea,koryo,2011.0,Ch'ae Manshik
1130,1130,Fiction,채만식,Ch'ae Manshik,"Egg On My Face (Hŏhŏ Mangshin Haettkun, 1930)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1131,1131,Fiction,채만식,Ch'ae Manshik,"In Three Directions (Segillo, 1924)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1132,1132,Fiction,채만식,Ch'ae Manshik,"Juvesenility (Somang, 1938)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1133,1133,Fiction,채만식,Ch'ae Manshik,"Mister Pang (Misŭt'o Pang, 1946)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1134,1134,Fiction,채만식,Chʻae Man-sik,"Mister Pang (Misŭtʻŏ Pang, 1946)","Bruce Fulton, Ju-Chan Fulton",Rat Fire: Korean Stories From The Japanese Empire,Cornell East Asia Series,2013.0,Ch`ae Man sik/Ch`ae Man-sik/Chʻae Man-sik
1135,1135,Fiction,채만식,Ch'ae Manshik,"My ""Flower And Soldier"" (Na ŬI ""Kkot Kwa Pyŏngjŏng,"" 1940)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1136,1136,Fiction,채만식,Ch'ae Man-shik,My Idiot Uncle,Suh Ji-Moon,The Rainy Spell And Other Korean Stories,Onyx Press,1983.0,Ch'ae Man shik/Ch'ae Man-shik
1137,1137,Fiction,채만식,Ch'ae Man-shik,My Idiot Uncle,Suh Ji-Moon,The Rainy Spell And Other Korean Stories,M.E. Sharpe,1998.0,Ch'ae Man shik/Ch'ae Man-shik
1138,1138,Fiction,채만식,Chae Man-sik,My Idiot Uncle,Yi Kyong-Sik,The Unenlightened And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers/Pace International Research, Inc.",1983.0,Chae Man sik/Chae Man-sik
1139,1139,Fiction,채만식,Ch'ae Manshik,My Innocent Uncle, ,Modern Korean Fiction: An Anthology,Columbia University Press,2005.0,Ch'ae Manshik
1140,1140,Fiction,채만식,Ch'ae Manshik,"Skewered Beef (Sanjŏk, 1929)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1141,1141,Fiction,채만식,Ch'ae Manshik,"Sunset (Nakcho, 1948)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1142,1142,Fiction,채만식,Ch'ae Manshik,"The Grasshopper, The Kingfisher, And The Ant (Wangch'I Wa Sosae Wa Kemi, 1941)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1143,1143,Fiction,채만식,Ch'ae Man-shik,The Wife And Children,"Bruce Fulton, Ju-Chan Fulton",Land Of Exile: Contemporary Korean Fiction,M.E. Sharpe,1993.0,Ch'ae Man shik/Ch'ae Man-shik
1144,1144,Fiction,채만식,Ch'ae Manshik,"Travel Sketches (Yŏhaeng Sup'Il, 1935)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1145,1145,Fiction,채만식,Ch'ae Manshik,"Ungrateful Wretch (Purhyo Chashik, 1925)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1146,1146,Fiction,채만식,Ch'ae Manshik,"Whatever Possessed Me?: A Play In One Act (Yesu Na An Midŏttŭmyŏn, 1937)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1147,1147,Fiction,채만식,Ch'ae Manshik,"Yujŏng And I (Yujŏng Kwa Na, 1937)","Bruce Fulton, Ju-Chan Fulton",Sunset: A Ch'ae Manshik Reader,Columbia University Press,2017.0,Ch'ae Manshik
1154,1154,Fiction,천승세,Cheon Seung-se,Hye-Ja's Snow Flowers,Suh Ji-Moon,Reunion So Far Away: A Collection Of Contemporary Korean Fiction,Korean National Commission for Unesco,1994.0,Cheon Seung se/Cheon Seung-se
1158,1158,Fiction,천운영,Ch̕ŏn Un-yŏng,Ali Skips Rope,"Bruce Fulton, Ju-Chan Fulton",The Future Of Silence: Fiction By Korean Women,Zephyr press,2016.0,Chon Un yong/Chon Un-yong/Ch̕ŏn Un-yŏng
1167,1167,Fiction,최범수,"Choi, Bum-so",Silent Parallel,Hong Myoung-Hee,Korean Short Stories,Il Ji Sa,1975.0,"Choi, Bum so/Choi, Bum-so"
1168,1168,Fiction,최상규,Ch'oe Sanggyu,Point,"Charles Rosenberg, Peter H. Lee.",Flowers Of Fire: Twentieth-Century Korean Stories,The University Press of Hawaii,1974.0,Ch'oe Sanggyu
1173,1173,Fiction,최서해,Chʻoe Sŏ-hae,"Bloody Flames (Hongyŏm, 1927)",Jin-Kyung Lee,Rat Fire: Korean Stories From The Japanese Empire,Cornell East Asia Series,2013.0,Ch`oe So hae/Ch`oe So-hae/Chʻoe Sŏ-hae
1174,1174,Fiction,최서해,Choe Sohae,Escape,Sunyoung Park,On The Eve Of The Uprising; And Other Stories From Colonial Korea,Cornell Univ. East Asis Series,2010.0,Choe Sohae
1177,1177,Fiction,최세희,Choe Se-hui,On The Overhead Bridge,Mchale Brendan,The Road To Sampo And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Choe Se hui/Choe Se-hui
1186,1186,Fiction,최윤,Ch'oe Yun,A Mute's Chant (1989),Yung-Hee Kim,Romantic Tales From Old Korea,Cornell East Asia Series,2017.0,Ch'oe Yun
1187,1187,Fiction,최윤,Chʼoe Yun,His Father's Keeper,Suh Ji-Moon,Reunion So Far Away: A Collection Of Contemporary Korean Fiction,Korean National Commission for Unesco,1994.0,Ch'oe Yun/Chʼoe Yun
1188,1188,Fiction,최윤,Ch'oe Yun,His Father's Keeper,Suh Ji-Moon,The Rainy Spell And Other Korean Stories,Onyx Press,1983.0,Ch'oe Yun
1189,1189,Fiction,최윤,Ch'oe yun,His Father's Keeper,Suh Ji-Moon,The Rainy Spell And Other Korean Stories,M.E. Sharpe,1998.0,Ch'oe yun
1190,1190,Fiction,최윤,Ch'oe Yun,Stone In Your Heart (1992),Kim Yung-Hee,Questioning Minds: Short Stories By Modern Korean Women Writers,University of Hawaii Press,2010.0,Ch'oe Yun
1193,1193,Fiction,최윤,Ch'oe Yun,The Flower With Thirteen Fragrances,Suh Ji-Moon,The Golden Phoenix : Seven Contemporary Korean Short Stories,Lynne Rienner Pub.,1999.0,Ch'oe Yun
1194,1194,Fiction,최윤,Ch'oe Yun,The Gray Snowman, ,Modern Korean Fiction: An Anthology,Columbia University Press,2005.0,Ch'oe Yun
1195,1195,Fiction,최윤,Ch'oe Yun,The Last Of Hanak'o,"Bruce Fulton, Ju-Chan Fulton",Wayfarer: New Fiction By Korean Women,Women in Translation,1997.0,Ch'oe Yun
1196,1196,Fiction,최윤,Choe Yun,The Last Of Kanako,"Bruce Fulton, Ju-Chan Fulton",Wayfarer: New Fiction By Korean Women,Women in Translation,1997.0,Choe Yun
1197,1197,Fiction,최윤,Ch'oe Yun,The Thirteen-Scent Flower,"Bruce Fulton, Ju-Chan Fulton",There A Petal Silently Falls,Columbia University Press,2008.0,Ch'oe Yun
1198,1198,Fiction,최윤,Ch'oe Yun,There A Petal Silently Falls,"Bruce Fulton, Ju-Chan Fulton",There A Petal Silently Falls,Columbia University Press,2008.0,Ch'oe Yun
1199,1199,Fiction,최윤,Ch'oe Yun,Whisper Yet,"Bruce Fulton, Ju-Chan Fulton",There A Petal Silently Falls,Columbia University Press,2008.0,Ch'oe Yun
1206,1206,Fiction,최인호,Choe In-ho,Another Man's Room,Kevin O'Rourke,A Washed-Out Dream,Larchwood Publications Ltd.,1980.0,Choe In ho/Choe In-ho
1207,1207,Fiction,최인호,Ch'oe Inho,Another Man's Room, ,Modern Korean Fiction: An Anthology,Columbia University Press,2005.0,Ch'oe Inho
1208,1208,Fiction,최인호,Choe In-ho.,Another Man's Room,Kevin O'Rourke,Ten Korean Short Stories,Yonsei University Press,1981.0,Choe In ho./Choe In-ho.
1209,1209,Fiction,최인호,Choe In-ho,Another Man's Room,Mchale Brendan,The Road To Sampo And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Choe In ho/Choe In-ho
1211,1211,Fiction,최인호,Ch'oe Inho,The Boozer,Marshall R. Phil,Land Of Exile: Contemporary Korean Fiction,M.E. Sharpe,1993.0,Ch'oe Inho
